source_ip,destination_ip,protocol,port,bytes,label,timestamp
10.0.0.3,8.8.4.4,TCP,443,98237,BENIGN,2024-01-03T13:01:43
192.168.1.7,8.8.4.4,TCP,80,64551,DDoS,2024-01-01T00:27:35
10.0.0.3,9.9.9.9,ICMP,53,85889,BENIGN,2024-01-04T11:59:06
192.168.1.3,1.1.1.1,UDP,80,92380,DoS-Hulk,2024-01-02T15:07:37
192.168.1.3,8.8.8.8,UDP,8080,27962,BENIGN,2024-01-03T06:04:15
10.0.0.2,1.1.1.1,TCP,443,53681,BENIGN,2024-01-06T08:22:19
192.168.1.10,8.8.8.8,ICMP,80,10560,BENIGN,2024-01-04T13:22:44
192.168.1.2,8.8.4.4,TCP,443,3988,BENIGN,2024-01-03T20:23:04
10.0.0.1,8.8.8.8,TCP,22,34975,BENIGN,2024-01-01T02:06:17
10.0.0.3,8.8.8.8,TCP,80,68563,BENIGN,2024-01-01T02:06:54
192.168.1.9,8.8.4.4,UDP,53,99309,BENIGN,2024-01-05T02:10:01
192.168.1.6,8.8.4.4,ICMP,443,41417,BENIGN,2024-01-03T21:47:15
10.0.0.1,9.9.9.9,UDP,8080,7602,Brute Force,2024-01-05T07:42:03
10.0.0.3,8.8.8.8,TCP,53,91628,PortScan,2024-01-05T21:02:06
10.0.0.5,1.1.1.1,TCP,8080,16208,DoS-Hulk,2024-01-07T10:33:25
10.0.0.2,1.1.1.1,UDP,53,81148,BENIGN,2024-01-06T18:24:42
10.0.0.1,1.1.1.1,TCP,25,42329,BENIGN,2024-01-01T04:50:38
10.0.0.4,8.8.8.8,ICMP,443,88957,BENIGN,2024-01-06T09:24:48
192.168.1.8,9.9.9.9,ICMP,8080,10765,BENIGN,2024-01-05T05:27:34
10.0.0.5,9.9.9.9,ICMP,3389,91784,BENIGN,2024-01-02T05:15:35
192.168.1.5,1.1.1.1,ICMP,80,68264,DoS-Hulk,2024-01-07T22:34:32
10.0.0.2,8.8.8.8,TCP,53,11515,DoS-GoldenEye,2024-01-04T15:46:26
192.168.1.9,9.9.9.9,TCP,53,15262,PortScan,2024-01-06T20:26:30
192.168.1.4,1.1.1.1,TCP,80,98830,BENIGN,2024-01-02T02:02:56
10.0.0.2,8.8.8.8,TCP,443,50364,BENIGN,2024-01-04T09:39:36
192.168.1.5,9.9.9.9,ICMP,22,87325,BENIGN,2024-01-02T15:32:30
10.0.0.1,9.9.9.9,TCP,3389,90773,DDoS,2024-01-05T00:56:07
10.0.0.5,8.8.8.8,ICMP,443,49515,PortScan,2024-01-05T15:09:49
10.0.0.3,9.9.9.9,TCP,80,34059,BENIGN,2024-01-02T09:41:49
192.168.1.2,8.8.8.8,UDP,25,77720,BENIGN,2024-01-03T06:48:16
192.168.1.2,8.8.4.4,TCP,3389,41174,DoS-Hulk,2024-01-05T14:44:23
192.168.1.1,8.8.4.4,TCP,8080,70302,BENIGN,2024-01-03T07:18:00
192.168.1.7,8.8.4.4,UDP,3389,89137,PortScan,2024-01-02T12:47:22
192.168.1.10,1.1.1.1,TCP,53,1304,BENIGN,2024-01-07T12:47:21
192.168.1.6,1.1.1.1,UDP,3389,28792,PortScan,2024-01-07T01:35:12
192.168.1.3,8.8.4.4,TCP,25,87308,BENIGN,2024-01-01T10:00:12
192.168.1.5,8.8.8.8,UDP,3389,92705,BENIGN,2024-01-07T23:10:53
10.0.0.4,1.1.1.1,UDP,443,92393,BENIGN,2024-01-05T13:43:27
10.0.0.3,8.8.4.4,TCP,3389,94047,BENIGN,2024-01-03T13:20:43
10.0.0.5,1.1.1.1,ICMP,25,6989,PortScan,2024-01-03T04:08:36
10.0.0.2,9.9.9.9,UDP,3389,86509,PortScan,2024-01-02T22:22:06
192.168.1.9,9.9.9.9,UDP,53,88953,Brute Force,2024-01-06T17:53:38
10.0.0.3,9.9.9.9,UDP,22,69285,Brute Force,2024-01-04T10:26:28
10.0.0.5,1.1.1.1,ICMP,3389,71928,BENIGN,2024-01-05T18:41:40
192.168.1.6,8.8.8.8,ICMP,443,60069,BENIGN,2024-01-02T23:40:46
192.168.1.8,9.9.9.9,UDP,80,27594,BENIGN,2024-01-03T15:32:12
192.168.1.4,8.8.8.8,UDP,25,75555,DoS-GoldenEye,2024-01-02T05:41:40
10.0.0.4,1.1.1.1,UDP,53,89156,BENIGN,2024-01-03T00:59:54
192.168.1.2,8.8.4.4,UDP,80,6977,DDoS,2024-01-02T10:10:47
10.0.0.1,8.8.4.4,ICMP,53,19573,Brute Force,2024-01-05T21:40:18
192.168.1.2,1.1.1.1,UDP,53,39774,BENIGN,2024-01-03T02:14:25
192.168.1.7,8.8.8.8,UDP,3389,85337,BENIGN,2024-01-05T15:17:41
10.0.0.1,9.9.9.9,UDP,22,15828,BENIGN,2024-01-02T09:58:12
192.168.1.8,1.1.1.1,TCP,8080,75201,BENIGN,2024-01-07T22:47:26
10.0.0.2,8.8.8.8,ICMP,80,50426,BENIGN,2024-01-06T21:01:51
10.0.0.2,9.9.9.9,UDP,8080,16514,Brute Force,2024-01-02T04:57:51
10.0.0.2,1.1.1.1,UDP,3389,91947,BENIGN,2024-01-01T05:45:05
10.0.0.4,9.9.9.9,TCP,8080,76740,BENIGN,2024-01-07T12:59:23
10.0.0.3,8.8.8.8,TCP,25,15478,DoS-Hulk,2024-01-03T04:37:20
10.0.0.2,1.1.1.1,TCP,8080,58719,PortScan,2024-01-04T19:32:43
192.168.1.3,1.1.1.1,ICMP,80,11610,BENIGN,2024-01-07T19:50:20
10.0.0.3,8.8.8.8,TCP,22,66441,BENIGN,2024-01-04T14:58:01
192.168.1.9,1.1.1.1,UDP,25,111,BENIGN,2024-01-04T00:20:00
192.168.1.9,8.8.4.4,ICMP,8080,58416,BENIGN,2024-01-02T16:44:08
10.0.0.2,8.8.4.4,ICMP,443,79552,BENIGN,2024-01-07T12:45:53
10.0.0.2,8.8.8.8,ICMP,3389,5963,BENIGN,2024-01-03T21:03:37
192.168.1.3,8.8.4.4,TCP,80,79024,BENIGN,2024-01-07T16:48:08
192.168.1.6,8.8.4.4,TCP,25,81667,BENIGN,2024-01-06T02:55:14
192.168.1.5,8.8.4.4,UDP,25,21506,BENIGN,2024-01-05T20:31:32
192.168.1.5,9.9.9.9,ICMP,80,70342,BENIGN,2024-01-03T11:21:00
10.0.0.2,8.8.4.4,ICMP,25,84716,BENIGN,2024-01-03T08:06:24
192.168.1.10,1.1.1.1,UDP,3389,20218,DoS-Hulk,2024-01-04T20:08:47
192.168.1.7,9.9.9.9,TCP,8080,32540,Brute Force,2024-01-01T22:34:50
192.168.1.9,8.8.8.8,ICMP,8080,53417,BENIGN,2024-01-01T19:12:43
192.168.1.2,8.8.4.4,UDP,3389,35915,BENIGN,2024-01-02T18:37:17
192.168.1.4,8.8.4.4,TCP,22,49534,PortScan,2024-01-03T16:43:40
192.168.1.2,8.8.8.8,TCP,8080,95563,BENIGN,2024-01-04T17:17:20
10.0.0.3,9.9.9.9,TCP,8080,45831,BENIGN,2024-01-07T22:39:11
192.168.1.9,8.8.4.4,ICMP,22,6386,PortScan,2024-01-03T01:44:01
10.0.0.3,9.9.9.9,TCP,443,97263,BENIGN,2024-01-07T10:51:49
10.0.0.5,9.9.9.9,UDP,8080,16821,BENIGN,2024-01-04T03:27:25
192.168.1.9,1.1.1.1,ICMP,80,18800,BENIGN,2024-01-05T14:20:01
192.168.1.5,8.8.8.8,ICMP,25,48616,BENIGN,2024-01-04T00:33:32
192.168.1.7,9.9.9.9,TCP,53,46499,BENIGN,2024-01-06T16:30:31
192.168.1.5,9.9.9.9,ICMP,25,30084,BENIGN,2024-01-04T16:53:32
192.168.1.2,8.8.4.4,UDP,3389,41091,BENIGN,2024-01-02T02:15:19
192.168.1.2,1.1.1.1,TCP,80,75507,BENIGN,2024-01-01T16:43:20
192.168.1.5,9.9.9.9,TCP,53,88840,BENIGN,2024-01-07T04:09:52
192.168.1.3,9.9.9.9,UDP,8080,89900,DDoS,2024-01-07T11:04:31
192.168.1.7,8.8.8.8,ICMP,80,97868,BENIGN,2024-01-01T02:07:24
10.0.0.2,8.8.4.4,TCP,25,86761,DoS-Hulk,2024-01-07T09:49:24
192.168.1.1,9.9.9.9,TCP,25,68718,BENIGN,2024-01-03T17:33:21
192.168.1.6,1.1.1.1,ICMP,443,6772,BENIGN,2024-01-06T03:07:36
192.168.1.3,8.8.4.4,TCP,443,89106,BENIGN,2024-01-04T00:44:57
10.0.0.4,8.8.8.8,UDP,443,63424,PortScan,2024-01-04T13:30:04
192.168.1.1,9.9.9.9,TCP,443,84375,BENIGN,2024-01-07T06:09:31
192.168.1.1,9.9.9.9,ICMP,3389,64098,PortScan,2024-01-01T16:44:49
192.168.1.10,9.9.9.9,UDP,443,46485,BENIGN,2024-01-02T07:12:49
10.0.0.5,1.1.1.1,UDP,443,1261,BENIGN,2024-01-02T05:31:00
192.168.1.4,8.8.8.8,ICMP,8080,20247,BENIGN,2024-01-05T23:37:50
192.168.1.8,8.8.8.8,TCP,3389,86166,BENIGN,2024-01-04T00:51:25
192.168.1.7,8.8.4.4,UDP,443,56243,BENIGN,2024-01-03T05:03:51
192.168.1.5,8.8.8.8,UDP,25,57687,BENIGN,2024-01-02T23:08:15
10.0.0.2,9.9.9.9,TCP,443,93058,BENIGN,2024-01-03T09:48:25
192.168.1.5,8.8.8.8,TCP,53,55288,BENIGN,2024-01-05T00:28:22
192.168.1.3,1.1.1.1,UDP,25,34938,DDoS,2024-01-02T10:36:02
192.168.1.9,9.9.9.9,ICMP,25,16803,BENIGN,2024-01-04T22:37:49
10.0.0.3,9.9.9.9,ICMP,25,97341,DoS-Hulk,2024-01-05T17:15:37
192.168.1.2,8.8.8.8,TCP,80,45204,BENIGN,2024-01-07T01:38:08
10.0.0.1,1.1.1.1,TCP,25,44945,BENIGN,2024-01-06T05:08:56
10.0.0.2,8.8.8.8,UDP,53,38040,Brute Force,2024-01-04T10:12:12
10.0.0.3,9.9.9.9,TCP,8080,20087,BENIGN,2024-01-07T04:54:33
192.168.1.5,8.8.8.8,UDP,25,32521,BENIGN,2024-01-06T05:00:05
10.0.0.2,8.8.8.8,ICMP,25,65941,BENIGN,2024-01-03T04:46:29
10.0.0.4,1.1.1.1,TCP,22,17440,BENIGN,2024-01-05T20:52:55
192.168.1.4,1.1.1.1,UDP,22,80901,BENIGN,2024-01-03T10:09:01
192.168.1.1,9.9.9.9,UDP,8080,40266,BENIGN,2024-01-03T19:24:29
192.168.1.7,9.9.9.9,TCP,8080,56077,BENIGN,2024-01-01T15:02:44
192.168.1.5,8.8.4.4,UDP,443,93368,BENIGN,2024-01-06T01:46:22
10.0.0.5,8.8.8.8,TCP,22,170,BENIGN,2024-01-01T15:11:02
192.168.1.6,1.1.1.1,UDP,53,36821,BENIGN,2024-01-02T05:20:56
192.168.1.5,9.9.9.9,UDP,443,39992,BENIGN,2024-01-02T08:29:06
192.168.1.1,1.1.1.1,UDP,443,97262,BENIGN,2024-01-05T09:15:39
192.168.1.10,8.8.4.4,TCP,25,36268,DoS-Hulk,2024-01-03T13:10:35
192.168.1.2,8.8.8.8,TCP,25,97432,BENIGN,2024-01-02T11:03:20
10.0.0.5,1.1.1.1,TCP,25,58527,BENIGN,2024-01-02T04:43:48
192.168.1.9,8.8.4.4,UDP,25,62254,BENIGN,2024-01-03T10:50:11
192.168.1.3,8.8.8.8,TCP,80,54915,BENIGN,2024-01-07T16:20:36
10.0.0.5,8.8.4.4,UDP,53,82657,DoS-Hulk,2024-01-02T10:12:13
192.168.1.2,9.9.9.9,UDP,8080,66143,DDoS,2024-01-01T06:22:17
192.168.1.5,1.1.1.1,UDP,22,74309,BENIGN,2024-01-01T17:42:26
10.0.0.2,1.1.1.1,ICMP,3389,52200,DoS-GoldenEye,2024-01-07T00:11:12
10.0.0.4,8.8.8.8,TCP,53,98499,BENIGN,2024-01-07T04:20:17
10.0.0.3,9.9.9.9,UDP,8080,35685,BENIGN,2024-01-03T12:16:16
192.168.1.3,1.1.1.1,ICMP,25,1261,BENIGN,2024-01-07T05:21:45
10.0.0.2,8.8.4.4,UDP,3389,28979,BENIGN,2024-01-04T14:19:19
192.168.1.9,8.8.8.8,TCP,80,6078,DoS-Hulk,2024-01-07T11:24:44
192.168.1.1,1.1.1.1,UDP,80,35546,BENIGN,2024-01-01T15:00:22
192.168.1.4,1.1.1.1,ICMP,22,283,BENIGN,2024-01-05T05:12:20
192.168.1.6,8.8.4.4,TCP,25,72094,BENIGN,2024-01-04T04:54:24
192.168.1.7,8.8.4.4,UDP,22,82145,DoS-Hulk,2024-01-01T03:01:53
192.168.1.4,8.8.4.4,TCP,443,2149,PortScan,2024-01-07T12:31:32
10.0.0.4,8.8.8.8,ICMP,25,90292,BENIGN,2024-01-05T15:15:36
192.168.1.5,1.1.1.1,UDP,80,42601,Brute Force,2024-01-04T06:17:30
10.0.0.1,9.9.9.9,TCP,53,30472,BENIGN,2024-01-06T06:23:00
10.0.0.5,9.9.9.9,TCP,53,23891,BENIGN,2024-01-06T13:48:25
10.0.0.4,1.1.1.1,TCP,8080,64393,BENIGN,2024-01-03T04:32:50
192.168.1.1,8.8.4.4,TCP,80,51768,BENIGN,2024-01-03T06:42:52
192.168.1.2,9.9.9.9,TCP,53,84657,BENIGN,2024-01-05T21:14:16
192.168.1.9,1.1.1.1,ICMP,3389,1645,BENIGN,2024-01-02T05:02:54
192.168.1.1,8.8.8.8,TCP,3389,84573,BENIGN,2024-01-01T12:44:24
10.0.0.3,8.8.8.8,UDP,80,82332,BENIGN,2024-01-01T03:55:52
192.168.1.1,8.8.8.8,ICMP,25,44453,DoS-GoldenEye,2024-01-02T00:44:52
192.168.1.8,9.9.9.9,TCP,443,43583,BENIGN,2024-01-06T19:29:31
192.168.1.1,8.8.4.4,ICMP,8080,16231,BENIGN,2024-01-01T06:10:38
192.168.1.2,8.8.4.4,TCP,8080,54532,PortScan,2024-01-02T17:18:44
192.168.1.4,8.8.8.8,TCP,53,50612,BENIGN,2024-01-02T18:55:35
192.168.1.5,1.1.1.1,ICMP,53,90115,BENIGN,2024-01-02T08:44:29
192.168.1.2,1.1.1.1,TCP,443,46933,BENIGN,2024-01-01T22:13:15
192.168.1.2,8.8.4.4,TCP,22,79333,BENIGN,2024-01-02T20:00:42
192.168.1.9,8.8.4.4,ICMP,80,89154,BENIGN,2024-01-06T03:51:41
10.0.0.1,8.8.4.4,ICMP,3389,37718,BENIGN,2024-01-05T05:28:28
192.168.1.5,9.9.9.9,ICMP,443,34886,PortScan,2024-01-01T22:14:39
10.0.0.4,1.1.1.1,ICMP,80,42076,DoS-GoldenEye,2024-01-02T19:02:38
10.0.0.2,9.9.9.9,TCP,22,75839,BENIGN,2024-01-06T04:30:17
192.168.1.5,1.1.1.1,TCP,443,16816,Brute Force,2024-01-03T04:58:26
192.168.1.6,8.8.4.4,UDP,53,63183,DoS-GoldenEye,2024-01-06T00:34:12
10.0.0.1,8.8.4.4,TCP,3389,85815,BENIGN,2024-01-03T23:37:33
192.168.1.9,9.9.9.9,ICMP,8080,64666,BENIGN,2024-01-07T11:05:39
192.168.1.4,9.9.9.9,TCP,8080,93806,BENIGN,2024-01-06T02:52:12
10.0.0.3,1.1.1.1,ICMP,22,30927,BENIGN,2024-01-05T09:21:19
10.0.0.4,8.8.8.8,UDP,8080,62218,BENIGN,2024-01-02T14:54:42
192.168.1.1,8.8.4.4,UDP,3389,18364,DDoS,2024-01-04T13:50:12
10.0.0.4,9.9.9.9,TCP,80,29537,BENIGN,2024-01-01T16:16:19
192.168.1.2,1.1.1.1,UDP,25,3553,DoS-Hulk,2024-01-06T03:42:19
10.0.0.2,8.8.8.8,ICMP,8080,9769,BENIGN,2024-01-06T18:53:08
10.0.0.4,1.1.1.1,TCP,80,47973,PortScan,2024-01-02T17:09:00
192.168.1.2,8.8.8.8,ICMP,3389,54690,BENIGN,2024-01-02T19:36:29
192.168.1.8,1.1.1.1,ICMP,8080,91662,DoS-GoldenEye,2024-01-04T15:14:16
10.0.0.2,8.8.4.4,UDP,3389,84621,BENIGN,2024-01-01T03:50:51
192.168.1.3,8.8.8.8,ICMP,22,79290,BENIGN,2024-01-03T02:33:32
192.168.1.1,9.9.9.9,UDP,25,59645,BENIGN,2024-01-07T17:24:34
192.168.1.5,8.8.4.4,ICMP,80,55631,DoS-Hulk,2024-01-02T21:40:17
192.168.1.2,9.9.9.9,TCP,25,27869,BENIGN,2024-01-05T20:37:32
192.168.1.4,9.9.9.9,TCP,3389,97879,BENIGN,2024-01-07T18:54:22
192.168.1.2,9.9.9.9,UDP,443,85650,BENIGN,2024-01-05T21:59:38
192.168.1.3,8.8.8.8,UDP,25,55703,PortScan,2024-01-03T08:43:09
192.168.1.2,8.8.8.8,UDP,8080,44070,BENIGN,2024-01-01T08:10:11
192.168.1.3,8.8.8.8,TCP,80,78364,BENIGN,2024-01-01T03:11:50
192.168.1.5,1.1.1.1,ICMP,80,83774,DoS-Hulk,2024-01-01T09:25:39
192.168.1.2,8.8.8.8,ICMP,3389,63513,BENIGN,2024-01-01T13:18:19
192.168.1.2,8.8.4.4,TCP,443,98624,BENIGN,2024-01-04T10:15:20
192.168.1.9,1.1.1.1,UDP,3389,51302,Brute Force,2024-01-05T07:38:42
10.0.0.2,8.8.8.8,UDP,53,97283,Brute Force,2024-01-07T02:40:40
10.0.0.3,1.1.1.1,TCP,8080,50184,BENIGN,2024-01-06T18:55:21
10.0.0.4,8.8.8.8,UDP,80,19962,BENIGN,2024-01-06T14:53:22
10.0.0.1,8.8.8.8,ICMP,80,28365,BENIGN,2024-01-02T17:01:45
192.168.1.3,8.8.4.4,UDP,3389,17296,DoS-GoldenEye,2024-01-05T02:44:48
192.168.1.10,9.9.9.9,TCP,25,89605,BENIGN,2024-01-05T16:54:23
192.168.1.10,8.8.8.8,TCP,8080,82385,BENIGN,2024-01-07T00:54:50
192.168.1.1,1.1.1.1,UDP,8080,11525,BENIGN,2024-01-07T01:19:07
192.168.1.6,1.1.1.1,UDP,80,9034,BENIGN,2024-01-04T09:35:24
192.168.1.6,8.8.8.8,TCP,80,93246,BENIGN,2024-01-06T14:12:02
192.168.1.8,8.8.4.4,UDP,25,18508,BENIGN,2024-01-02T12:06:28
192.168.1.8,8.8.8.8,UDP,3389,37668,Brute Force,2024-01-05T20:46:55
192.168.1.10,1.1.1.1,UDP,443,67271,BENIGN,2024-01-04T19:21:21
10.0.0.1,9.9.9.9,ICMP,53,34549,BENIGN,2024-01-01T12:25:48
10.0.0.1,8.8.8.8,ICMP,3389,32188,BENIGN,2024-01-07T19:20:41
10.0.0.4,8.8.8.8,UDP,53,20836,BENIGN,2024-01-07T22:03:48
192.168.1.2,1.1.1.1,UDP,3389,60691,BENIGN,2024-01-02T03:14:05
192.168.1.8,9.9.9.9,TCP,22,23728,BENIGN,2024-01-02T07:33:31
10.0.0.5,9.9.9.9,UDP,80,52728,DDoS,2024-01-04T23:44:48
192.168.1.6,9.9.9.9,TCP,25,97261,BENIGN,2024-01-06T18:42:32
192.168.1.8,8.8.8.8,ICMP,80,61699,BENIGN,2024-01-02T18:23:02
192.168.1.6,8.8.8.8,ICMP,3389,49944,BENIGN,2024-01-01T18:10:31
192.168.1.6,9.9.9.9,UDP,80,7188,DDoS,2024-01-03T13:36:06
10.0.0.3,9.9.9.9,UDP,443,83420,PortScan,2024-01-03T03:17:40
192.168.1.2,8.8.4.4,UDP,22,39203,BENIGN,2024-01-06T11:29:09
192.168.1.9,1.1.1.1,ICMP,443,24227,PortScan,2024-01-01T15:39:12
10.0.0.5,9.9.9.9,UDP,3389,39015,BENIGN,2024-01-02T23:55:25
192.168.1.7,9.9.9.9,UDP,8080,90386,BENIGN,2024-01-02T22:48:14
192.168.1.7,8.8.4.4,ICMP,8080,51105,Brute Force,2024-01-01T02:53:33
10.0.0.5,1.1.1.1,TCP,25,87651,BENIGN,2024-01-02T18:07:22
10.0.0.4,8.8.4.4,TCP,80,60217,BENIGN,2024-01-02T18:57:30
192.168.1.6,8.8.8.8,ICMP,53,34546,BENIGN,2024-01-07T07:39:44
192.168.1.8,1.1.1.1,ICMP,53,83844,DoS-Hulk,2024-01-02T04:22:59
10.0.0.2,1.1.1.1,UDP,25,71676,BENIGN,2024-01-03T00:22:49
192.168.1.4,8.8.4.4,TCP,80,89180,BENIGN,2024-01-01T04:11:09
192.168.1.6,8.8.8.8,UDP,443,65909,BENIGN,2024-01-02T12:20:04
10.0.0.1,9.9.9.9,UDP,53,46201,BENIGN,2024-01-05T06:35:20
192.168.1.7,8.8.4.4,TCP,80,60238,PortScan,2024-01-06T04:46:32
192.168.1.9,1.1.1.1,ICMP,53,50112,BENIGN,2024-01-04T11:01:13
10.0.0.2,9.9.9.9,ICMP,443,92124,PortScan,2024-01-02T04:54:05
10.0.0.3,8.8.8.8,TCP,25,2253,Brute Force,2024-01-05T23:47:37
10.0.0.2,8.8.8.8,ICMP,53,66076,BENIGN,2024-01-01T09:30:20
10.0.0.4,9.9.9.9,TCP,80,59689,BENIGN,2024-01-07T16:39:41
192.168.1.4,9.9.9.9,TCP,443,60910,BENIGN,2024-01-06T00:16:33
10.0.0.1,9.9.9.9,TCP,443,29451,DDoS,2024-01-07T03:50:16
10.0.0.5,8.8.4.4,UDP,3389,54457,BENIGN,2024-01-03T22:21:28
10.0.0.5,9.9.9.9,TCP,22,3540,BENIGN,2024-01-02T20:40:25
10.0.0.4,8.8.4.4,UDP,80,75097,DoS-GoldenEye,2024-01-06T05:15:08
192.168.1.7,1.1.1.1,ICMP,25,51652,BENIGN,2024-01-01T15:01:26
192.168.1.10,9.9.9.9,TCP,25,51272,DoS-GoldenEye,2024-01-03T02:35:55
192.168.1.6,1.1.1.1,UDP,80,13151,BENIGN,2024-01-02T12:47:46
10.0.0.1,9.9.9.9,ICMP,443,72570,BENIGN,2024-01-02T22:19:39
192.168.1.4,8.8.8.8,TCP,22,57433,Brute Force,2024-01-01T03:21:38
192.168.1.10,1.1.1.1,TCP,8080,92843,BENIGN,2024-01-07T14:21:21
192.168.1.2,9.9.9.9,TCP,25,96329,DDoS,2024-01-02T14:01:29
10.0.0.1,8.8.4.4,TCP,80,85627,Brute Force,2024-01-03T16:35:27
192.168.1.9,1.1.1.1,ICMP,3389,49659,BENIGN,2024-01-04T03:52:12
192.168.1.5,8.8.8.8,TCP,25,3133,BENIGN,2024-01-02T06:07:22
10.0.0.5,8.8.8.8,TCP,80,37122,BENIGN,2024-01-04T04:18:41
192.168.1.2,8.8.8.8,UDP,3389,47469,DDoS,2024-01-03T12:34:34
192.168.1.8,8.8.8.8,UDP,22,63868,BENIGN,2024-01-01T22:13:39
192.168.1.7,9.9.9.9,UDP,25,59197,BENIGN,2024-01-02T22:55:29
192.168.1.1,1.1.1.1,ICMP,8080,82834,BENIGN,2024-01-01T09:09:38
192.168.1.6,8.8.4.4,UDP,8080,78742,BENIGN,2024-01-07T15:10:28
192.168.1.9,8.8.4.4,TCP,80,79544,BENIGN,2024-01-01T08:36:30
192.168.1.9,1.1.1.1,TCP,3389,47926,BENIGN,2024-01-02T09:26:04
192.168.1.1,8.8.4.4,TCP,80,11037,DDoS,2024-01-02T12:52:09
192.168.1.8,1.1.1.1,TCP,443,92909,BENIGN,2024-01-07T16:38:06
192.168.1.8,9.9.9.9,UDP,8080,52521,BENIGN,2024-01-03T08:13:52
192.168.1.4,8.8.4.4,UDP,22,76599,BENIGN,2024-01-04T18:45:20
192.168.1.4,9.9.9.9,UDP,53,55640,BENIGN,2024-01-04T07:07:50
192.168.1.10,8.8.8.8,ICMP,53,56370,DoS-GoldenEye,2024-01-03T10:10:22
192.168.1.6,8.8.8.8,UDP,80,4524,BENIGN,2024-01-07T04:56:36
192.168.1.7,8.8.4.4,ICMP,3389,84654,BENIGN,2024-01-07T10:31:07
192.168.1.1,8.8.8.8,TCP,3389,42394,BENIGN,2024-01-06T05:04:04
192.168.1.6,1.1.1.1,TCP,80,86208,DoS-GoldenEye,2024-01-05T12:15:14
10.0.0.3,8.8.4.4,TCP,22,41858,BENIGN,2024-01-01T03:10:30
192.168.1.4,9.9.9.9,ICMP,3389,42247,DoS-Hulk,2024-01-03T19:45:49
192.168.1.7,8.8.4.4,ICMP,80,69209,BENIGN,2024-01-03T15:20:26
192.168.1.5,8.8.8.8,ICMP,25,55379,BENIGN,2024-01-06T06:45:46
192.168.1.6,1.1.1.1,TCP,22,64840,BENIGN,2024-01-07T01:14:33
192.168.1.5,9.9.9.9,TCP,22,59447,BENIGN,2024-01-03T01:50:53
192.168.1.10,9.9.9.9,TCP,8080,2887,BENIGN,2024-01-04T11:01:22
10.0.0.3,8.8.8.8,UDP,443,17278,BENIGN,2024-01-05T21:19:37
192.168.1.9,8.8.8.8,UDP,25,2232,BENIGN,2024-01-01T20:13:47
10.0.0.4,9.9.9.9,ICMP,443,36102,BENIGN,2024-01-04T20:23:17
192.168.1.7,8.8.8.8,ICMP,3389,41148,DoS-Hulk,2024-01-06T23:50:06
192.168.1.7,8.8.4.4,ICMP,53,64762,BENIGN,2024-01-02T11:21:50
192.168.1.10,8.8.8.8,TCP,80,6369,PortScan,2024-01-01T03:01:41
192.168.1.6,9.9.9.9,TCP,80,11636,BENIGN,2024-01-03T07:40:45
10.0.0.3,8.8.4.4,ICMP,22,90309,DoS-Hulk,2024-01-01T15:17:20
10.0.0.3,8.8.8.8,TCP,22,39983,BENIGN,2024-01-01T21:51:27
10.0.0.2,9.9.9.9,UDP,25,22426,BENIGN,2024-01-02T16:07:35
192.168.1.2,1.1.1.1,UDP,3389,19498,BENIGN,2024-01-06T00:22:50
10.0.0.1,8.8.8.8,ICMP,8080,31625,BENIGN,2024-01-06T19:12:22
192.168.1.5,8.8.4.4,ICMP,53,29700,BENIGN,2024-01-02T02:44:18
192.168.1.5,8.8.8.8,UDP,8080,31868,BENIGN,2024-01-03T11:58:12
192.168.1.2,9.9.9.9,TCP,80,1820,BENIGN,2024-01-03T14:57:14
192.168.1.7,1.1.1.1,UDP,22,44723,BENIGN,2024-01-03T12:46:37
10.0.0.3,8.8.4.4,UDP,25,59609,DoS-GoldenEye,2024-01-02T20:51:19
192.168.1.2,1.1.1.1,TCP,443,50638,PortScan,2024-01-06T11:46:49
192.168.1.9,1.1.1.1,UDP,80,9096,PortScan,2024-01-04T08:55:34
10.0.0.1,8.8.4.4,ICMP,25,13477,BENIGN,2024-01-02T18:54:04
192.168.1.2,8.8.8.8,TCP,22,60504,BENIGN,2024-01-03T06:28:34
192.168.1.8,9.9.9.9,UDP,443,15609,BENIGN,2024-01-07T16:17:15
192.168.1.7,1.1.1.1,TCP,53,65923,BENIGN,2024-01-06T05:29:37
192.168.1.1,9.9.9.9,UDP,443,12920,BENIGN,2024-01-01T14:18:41
10.0.0.2,9.9.9.9,TCP,443,24931,BENIGN,2024-01-05T21:17:33
192.168.1.5,9.9.9.9,ICMP,53,14411,BENIGN,2024-01-01T14:31:34
192.168.1.2,1.1.1.1,TCP,22,4777,BENIGN,2024-01-07T23:32:52
192.168.1.2,8.8.8.8,UDP,80,81393,BENIGN,2024-01-05T21:50:11
192.168.1.2,1.1.1.1,ICMP,3389,90760,BENIGN,2024-01-04T06:08:18
192.168.1.3,1.1.1.1,UDP,25,37847,BENIGN,2024-01-04T11:52:47
192.168.1.2,1.1.1.1,ICMP,25,81642,DoS-Hulk,2024-01-06T18:51:57
10.0.0.4,1.1.1.1,TCP,443,89418,DoS-Hulk,2024-01-01T20:13:48
192.168.1.6,9.9.9.9,TCP,22,87398,BENIGN,2024-01-06T18:14:14
192.168.1.1,1.1.1.1,UDP,22,22477,BENIGN,2024-01-01T02:50:06
192.168.1.8,8.8.8.8,UDP,3389,32541,BENIGN,2024-01-06T17:38:43
